SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2,MeanMotion,Eccentricity,OrbitClass
53704,STARLINK-4714,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53704U 22107E   24055.50521536  .00001367  00000+0  10395-3 0  9991,2 53704  53.2193 345.1496 0001219  90.0825 270.0307 15.08842806 82341,15.08842806,0.0001219,LEO
53705,STARLINK-4717,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53705U 22107F   24055.50153200  .00000966  00000+0  78785-4 0  9993,2 53705  53.2198 345.1309 0001396  80.6787 279.4363 15.08843215 82506,15.08843215,0.0001396,LEO
53706,STARLINK-4716,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53706U 22107G   24055.22183050  .00000810  00000+0  68993-4 0  9997,2 53706  53.2187 346.2186 0001318 111.0901 249.0233 15.08842374 82460,15.08842374,0.0001318,LEO
53707,STARLINK-4667,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53707U 22107H   24055.47896983  .00001803  00000+0  13136-3 0  9992,2 53707  53.2193 330.0275 0001449  88.1219 271.9939 15.08840681 82713,15.08840681,0.0001449,LEO
53708,STARLINK-4694,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53708U 22107J   24055.46422934  .00001258  00000+0  97078-4 0  9995,2 53708  53.2189 329.9437 0001449  95.1371 264.9786 15.08843300 82716,15.088433,0.0001449,LEO
53709,STARLINK-4685,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53709U 22107K   24055.51756885  .00000631  00000+0  57720-4 0  9991,2 53709  53.2210 349.5377 0001541 120.9386 239.1758 15.08840704 82133,15.08840704,0.0001541,LEO
53711,STARLINK-4627,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53711U 22107M   24055.19743923 -.00000831  00000+0 -34144-4 0  9996,2 53711  53.2190 351.0775 0001066  91.5845 268.5269 15.08832064 82085,15.08832064,0.0001066,LEO
53712,STARLINK-4683,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53712U 22107N   24055.50283271  .00002341  00000+0  16509-3 0  9997,2 53712  53.2192 349.4524 0001243  98.5302 261.5831 15.08841931 82152,15.08841931,0.0001243,LEO
53713,STARLINK-4698,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53713U 22107P   24055.04788419  .00000344  00000+0  39708-4 0  9999,2 53713  53.2207 356.5583 0001754 124.4475 235.6683 15.08848173 81994,15.08848173,0.0001754,LEO
53714,STARLINK-4688,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53714U 22107Q   24055.45686104  .00005627  00000+0  37128-3 0  9995,2 53714  53.2187 329.8845 0001813  80.9854 279.1343 15.08847445 82403,15.08847445,0.0001813,LEO
53715,STARLINK-4686,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53715U 22107R   24055.52263421 -.00002090  00000+0 -11325-3 0  9991,2 53715  53.2203 354.5368 0001787 140.9761 219.1360 15.08830050 82072,15.0883005,0.0001787,LEO
53716,STARLINK-4699,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53716U 22107S   24055.51894534  .00000880  00000+0  73396-4 0  9996,2 53716  53.2191 354.5097 0001515 102.0459 258.0703 15.08843293 82065,15.08843293,0.0001515,LEO
53718,STARLINK-4695,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53718U 22107U   24055.11149160  .00001065  00000+0  84967-4 0  9994,2 53718  53.2188 356.9242 0001555 106.8776 253.2387 15.08846290 81995,15.0884629,0.0001555,LEO
53719,STARLINK-4644,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53719U 22107V   24055.44442486  .00000968  00000+0  78886-4 0  9992,2 53719  53.2181 324.7934 0001606 103.1327 256.9844 15.08836070 82487,15.0883607,0.0001606,LEO
53720,STARLINK-4642,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53720U 22107W   24055.52631182  .00000645  00000+0  58631-4 0  9994,2 53720  53.2191 354.5570 0001454  88.4892 271.6267 15.08844840 82072,15.0884484,0.0001454,LEO
53721,STARLINK-4707,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53721U 22107X   24055.53368937  .00000225  00000+0  32203-4 0  9992,2 53721  53.2189 354.6037 0001292  88.0754 272.0387 15.08835476 82075,15.08835476,0.0001292,LEO
53722,STARLINK-4700,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53722U 22107Y   24055.54105637 -.00003285  00000+0 -18837-3 0  9997,2 53722  53.2199 354.6452 0001317  81.8548 278.2593 15.08840642 82065,15.08840642,0.0001317,LEO
53723,STARLINK-4705,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53723U 22107Z   24055.25029888  .00001771  00000+0  12931-3 0  9994,2 53723  53.2191 355.6799 0001612  86.6115 273.5062 15.08847178 82176,15.08847178,0.0001612,LEO
53724,STARLINK-4663,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53724U 22107AA  24055.53000142  .00000578  00000+0  54378-4 0  9994,2 53724  53.2196 354.5808 0001333  94.4043 265.7101 15.08837116 82075,15.08837116,0.0001333,LEO
53726,STARLINK-4697,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53726U 22107AC  24055.53737344  .00000242  00000+0  33284-4 0  9998,2 53726  53.2206 354.6256 0001620  83.9028 276.2149 15.08837630 82072,15.0883763,0.000162,LEO
53727,STARLINK-4701,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53727U 22107AD  24055.54842625  .00001037  00000+0  83262-4 0  9993,2 53727  53.2205 354.6971 0001834  84.7819 275.3383 15.08842931 82216,15.08842931,0.0001834,LEO
53728,STARLINK-4640,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53728U 22107AE  24055.54474586  .00000370  00000+0  41338-4 0  9998,2 53728  53.2201 354.6700 0001375  84.7143 275.4006 15.08837292 82210,15.08837292,0.0001375,LEO
53729,STARLINK-4651,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53729U 22107AF  24055.22827625  .00004919  00000+0  32683-3 0  9995,2 53729  53.2200 356.2456 0002021  94.0937 266.0286 15.08850337 82198,15.08850337,0.0002021,LEO
53730,STARLINK-4641,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53730U 22107AG  24055.55211306  .00000816  00000+0  69354-4 0  9994,2 53730  53.2177 354.7160 0001302  83.3887 276.7254 15.08837286 82218,15.08837286,0.0001302,LEO
53731,STARLINK-4636,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53731U 22107AH  24055.56318357  .00017356  00000+0  11063-2 0  9999,2 53731  53.2195 354.7823 0001645  94.9017 265.2163 15.08826297 82243,15.08826297,0.0001645,LEO
53732,STARLINK-4661,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53732U 22107AJ  24055.55675405  .00002489  00000+0  17439-3 0  9994,2 53732  53.2196 354.7429 0001598  91.3636 268.7540 15.08842066 82218,15.08842066,0.0001598,LEO
53733,STARLINK-4574,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53733U 22107AK  24055.10684760 -.00003929  00000+0 -22892-3 0  9991,2 53733  53.2182 356.9138 0001740  72.6678 287.4505 15.08838455 82173,15.08838455,0.000174,LEO
53734,STARLINK-4616,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53734U 22107AL  24055.55579708  .00000616  00000+0  56792-4 0  9991,2 53734  53.2203 354.7414 0001575  88.2386 271.8787 15.08844691 82242,15.08844691,0.0001575,LEO
53735,STARLINK-4618,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53735U 22107AM  24055.26780031  .00003558  00000+0  24151-3 0  9994,2 53735  53.2187   5.7716 0001650  96.0844 264.0336 15.08843309 82061,15.08843309,0.000165,LEO
53736,STARLINK-4652,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53736U 22107AN  24055.56685079  .00001797  00000+0  13094-3 0  9991,2 53736  53.2190 354.8048 0001575  97.0194 263.0978 15.08840335 82244,15.08840335,0.0001575,LEO
53737,STARLINK-4646,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53737U 22107AP  24055.13900505  .00001268  00000+0  97778-4 0  9994,2 53737  53.2182   6.3900 0001792 106.2925 253.8264 15.08841198 82195,15.08841198,0.0001792,LEO
53738,STARLINK-4662,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53738U 22107AQ  24055.59532070  .00001201  00000+0  93561-4 0  9996,2 53738  53.2198   4.2618 0001659 100.2692 259.8487 15.08839495 82115,15.08839495,0.0001659,LEO
53740,STARLINK-4607,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53740U 22107AS  24055.27516648  .00001474  00000+0  11063-3 0  9995,2 53740  53.2192   5.8179 0001458  99.5243 260.5914 15.08847501 82212,15.08847501,0.0001458,LEO
53741,STARLINK-4614,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53741U 22107AT  24055.51853570 -.00000382  00000+0 -58746-5 0  9991,2 53741  53.2197 349.6061 0001656  92.2773 267.8409 15.08835363 82464,15.08835363,0.0001656,LEO
53742,STARLINK-4637,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53742U 22107AU  24055.27885611  .00001073  00000+0  85477-4 0  9992,2 53742  53.2181   5.8402 0001511 103.0005 257.1155 15.08842956 82216,15.08842956,0.0001511,LEO
53743,STARLINK-4645,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53743U 22107AV  24055.55856233 -.00000335  00000+0 -29232-5 0  9992,2 53743  53.2202   4.7482 0001808  94.8967 265.2232 15.08836471 82255,15.08836471,0.0001808,LEO
53744,STARLINK-4670,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53744U 22107AW  24055.58057893  .00001277  00000+0  98321-4 0  9999,2 53744  53.2191   4.1783 0001410  85.3546 274.7607 15.08843374 82260,15.08843374,0.000141,LEO
53745,STARLINK-4656,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53745U 22107AX  24055.56224778  .00002380  00000+0  16752-3 0  9999,2 53745  53.2180   4.7662 0001343  97.6853 262.4291 15.08848779 82259,15.08848779,0.0001343,LEO
53746,STARLINK-4589,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53746U 22107AY  24055.55487278  .00000527  00000+0  51200-4 0  9994,2 53746  53.2187   4.7185 0001356  86.1275 273.9872 15.08839663 82256,15.08839663,0.0001356,LEO
53748,STARLINK-4669,2022,95.49,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53748U 22107BA  24055.55526653  .00007524  00000+0  50148-3 0  9990,2 53748  53.2212   4.7297 0001815 120.9888 239.1282 15.08004262 82256,15.08004262,0.0001815,LEO
53749,STARLINK-4680,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53749U 22107BB  24055.23840864  .00002005  00000+0  14400-3 0  9999,2 53749  53.2208   6.2680 0001522  96.7004 263.4161 15.08841521 82208,15.08841521,0.0001522,LEO
53750,STARLINK-4612,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53750U 22107BC  24055.57329566 -.00002393  00000+0 -13228-3 0  9998,2 53750  53.2205   4.8348 0001835  87.2506 272.8696 15.08843583 82264,15.08843583,0.0001835,LEO
53754,SHERPA-LTC2,2022,98.99,-1.0,+,53.24,Active,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 53754U 22107BG  24055.59471432  .00004195  00000+0  25216-3 0  9994,2 53754  53.2382 155.1986 0453201  51.3886 312.6765 14.54655620 79060,14.5465562,0.0453201,LEO
53757,CENTISPACE-1 S3,2022,98.71,97.0,+,53.53,Active,1,LEO,PRC,China,Commercial,Communications,Kuaizhou,1 53757U 22108A   24055.54595942  .00000869  00000+0  22351-3 0  9997,2 53757  53.5331 298.3431 0008257 259.3307 100.6737 14.58877871 78274,14.58877871,0.0008257,LEO
53758,CENTISPACE-1 S4,2022,98.69,97.0,+,53.53,Active,1,LEO,PRC,China,Commercial,Communications,Kuaizhou,1 53758U 22108B   24055.52712888  .00001282  00000+0  30990-3 0  9994,2 53758  53.5304 298.7550 0007898 241.4516 118.5664 14.59052288 78269,14.59052288,0.0007898,LEO
53760,YAOGAN-35 05A,2022,94.48,300.0,+,35.0,Active,1,LEO,PRC,China,Military,Earth Observation,Long March,1 53760U 22109A   24055.60187022  .00017533  00000+0  70241-3 0  9992,2 53760  34.9976 247.6108 0005714 265.7404  94.2658 15.24170445 81886,15.24170445,0.0005714,LEO
53761,YAOGAN-35 05B,2022,94.55,300.0,+,34.99,Active,1,LEO,PRC,China,Military,Earth Observation,Long March,1 53761U 22109B   24055.61114022  .00017031  00000+0  70651-3 0  9992,2 53761  34.9914 247.5858 0003615   5.1611 354.9140 15.23012791 81840,15.23012791,0.0003615,LEO
53763,YAOGAN-35 05C,2022,94.55,300.0,+,34.99,Active,1,LEO,PRC,China,Military,Earth Observation,Long March,1 53763U 22109D   24055.61553670  .00013721  00000+0  57000-3 0  9995,2 53763  34.9922 247.6341 0002114 190.8805 169.1864 15.23002258 81845,15.23002258,0.0002114,LEO
53765,EUTELSAT KONNECT VHTS,2022,1436.11,6400.0,+,0.05,Active,1,GSO,French Guiana,EUTELSAT,Commercial,Communications,Ariane,1 53765U 22110A   24055.33622365  .00000012  00000+0  00000+0 0  9999,2 53765   0.0507  97.5046 0002797 222.8222 317.0790  1.00270581  5338,1.00270581,0.0002797,GEO
53773,STARLINK-4718,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53773U 22111A   24055.32853532 -.00000151  00000+0  85925-5 0  9990,2 53773  53.2182  25.6086 0001445 100.3055 259.8100 15.08838401 81476,15.08838401,0.0001445,LEO
53774,STARLINK-4719,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53774U 22111B   24055.32484828  .00001694  00000+0  12451-3 0  9993,2 53774  53.2187  25.5843 0001608 112.0545 248.0618 15.08843581 81331,15.08843581,0.0001608,LEO
53775,STARLINK-4722,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53775U 22111C   24055.28900961  .00001737  00000+0  12721-3 0  9998,2 53775  53.2199  16.0968 0001818  96.6122 263.5077 15.08848593 81316,15.08848593,0.0001818,LEO
53776,STARLINK-4708,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53776U 22111D   24055.61518293  .00000061  00000+0  21948-4 0  9990,2 53776  53.2192  19.5690 0001537  87.5665 272.5503 15.08836541 81571,15.08836541,0.0001537,LEO
53777,STARLINK-4664,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53777U 22111E   24055.61284512  .00000784  00000+0  67372-4 0  9998,2 53777  53.2195  14.5652 0001662  84.9160 275.2022 15.08844096 81365,15.08844096,0.0001662,LEO
53778,STARLINK-4709,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53778U 22111F   24055.30873506 -.00000347  00000+0 -36842-5 0  9998,2 53778  53.2186  20.5035 0001509  98.6419 261.4744 15.08835868 81250,15.08835868,0.0001509,LEO
53779,STARLINK-4706,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53779U 22111G   24055.60916153  .00002006  00000+0  14409-3 0  9993,2 53779  53.2182  14.5404 0001562  91.3737 268.7434 15.08840853 81360,15.08840853,0.0001562,LEO
53780,STARLINK-4678,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53780U 22111H   24055.15284941  .00001189  00000+0  92774-4 0  9991,2 53780  53.2168  16.6695 0001448  88.7289 271.3869 15.08837140 81295,15.0883714,0.0001448,LEO
53781,STARLINK-4462,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53781U 22111J   24055.59810951  .00000487  00000+0  48714-4 0  9991,2 53781  53.2189  14.4754 0001477  92.2668 267.8493 15.08839405 81361,15.08839405,0.0001477,LEO
53782,STARLINK-4679,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53782U 22111K   24055.60547927  .00001266  00000+0  97595-4 0  9991,2 53782  53.2201  14.5214 0001637  86.1298 273.9881 15.08840868 81362,15.08840868,0.0001637,LEO
53783,STARLINK-4536,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53783U 22111L   24055.59073659 -.00000109  00000+0  11276-4 0  9994,2 53783  53.2207  14.4328 0001522 102.6485 257.4677 15.08843493 81366,15.08843493,0.0001522,LEO
53784,STARLINK-4687,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53784U 22111M   24055.60179464  .00001437  00000+0  10840-3 0  9997,2 53784  53.2206  14.4989 0001776  85.8196 274.3000 15.08839148 81361,15.08839148,0.0001776,LEO
53786,STARLINK-4631,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53786U 22111P   24055.56315569 -.00000237  00000+0  32321-5 0  9990,2 53786  53.2192   4.3999 0001552  90.4020 269.7150 15.08835009 81508,15.08835009,0.0001552,LEO
53787,STARLINK-4743,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53787U 22111Q   24055.58337021 -.00000192  00000+0  60316-5 0  9995,2 53787  53.2211  14.3858 0001927  77.6430 282.4778 15.08839140 81366,15.0883914,0.0001927,LEO
53789,STARLINK-4666,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53789U 22111S   24055.57231368  .00000209  00000+0  31225-4 0  9997,2 53789  53.2196  14.3156 0001298  91.9185 268.1956 15.08835955 81356,15.08835955,0.0001298,LEO
53790,STARLINK-4734,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53790U 22111T   24055.58704987  .00001543  00000+0  11503-3 0  9990,2 53790  53.2202  14.4082 0001541 103.5642 256.5522 15.08842189 81362,15.08842189,0.0001541,LEO
53792,STARLINK-4739,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53792U 22111V   24055.57968579 -.00000163  00000+0  78262-5 0  9995,2 53792  53.2192  14.3615 0001459 107.5700 252.5452 15.08837300 81356,15.088373,0.0001459,LEO
53793,STARLINK-4728,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53793U 22111W   24055.57695489  .00000537  00000+0  51799-4 0  9992,2 53793  53.2191  14.3445 0001301  96.3453 263.7687 15.08842061 81357,15.08842061,0.0001301,LEO
53794,STARLINK-4730,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53794U 22111X   24055.58432235  .00000853  00000+0  71671-4 0  9994,2 53794  53.2195  14.3884 0001587  89.7194 270.3980 15.08843493 81353,15.08843493,0.0001587,LEO
53795,STARLINK-4742,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53795U 22111Y   24055.30366641  .00003248  00000+0  22207-3 0  9993,2 53795  53.2187  15.4808 0001511 112.5315 247.5838 15.08838167 81316,15.08838167,0.0001511,LEO
53796,STARLINK-4721,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53796U 22111Z   24055.11045818 -.00001130  00000+0 -52928-4 0  9997,2 53796  53.2175 356.3326 0001139  91.6485 268.4638 15.08842072 81597,15.08842072,0.0001139,LEO
53797,STARLINK-4723,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53797U 22111AA  24055.16013830 -.00001098  00000+0 -50924-4 0  9999,2 53797  53.2193  16.0121 0001731  94.8764 265.2426 15.08829641 81287,15.08829641,0.0001731,LEO
53798,STARLINK-4712,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53798U 22111AB  24055.16381263  .00002279  00000+0  16124-3 0  9991,2 53798  53.2180  16.0288 0001668 105.7359 254.3817 15.08845778 81281,15.08845778,0.0001668,LEO
53799,STARLINK-4710,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53799U 22111AC  24055.27246677  .00000892  00000+0  74115-4 0  9997,2 53799  53.2202   6.0057 0001697 112.2976 247.8196 15.08843391 81433,15.08843391,0.0001697,LEO
53800,STARLINK-4720,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53800U 22111AD  24055.59166151  .00001171  00000+0  91670-4 0  9999,2 53800  53.2174   4.4495 0001829  91.0535 269.0667 15.08840444 81484,15.08840444,0.0001829,LEO
53801,STARLINK-4715,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53801U 22111AE  24055.23938842  .00001813  00000+0  13195-3 0  9993,2 53801  53.2196   6.5066 0001390 102.8013 257.3134 15.08844072 81425,15.08844072,0.000139,LEO
53802,STARLINK-4726,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53802U 22111AF  24055.58429066  .00001047  00000+0  83877-4 0  9999,2 53802  53.2190   4.4040 0001617  91.0489 269.0688 15.08843607 81480,15.08843607,0.0001617,LEO
53803,STARLINK-4727,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53803U 22111AG  24055.53233058 -.00001314  00000+0 -64473-4 0  9999,2 53803  53.2194 349.8200 0001447  87.7864 272.3294 15.08847809 81689,15.08847809,0.0001447,LEO
53804,STARLINK-4729,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53804U 22111AH  24055.57649799  .00001873  00000+0  13575-3 0  9991,2 53804  53.2184 359.3574 0001931  86.0478 274.0735 15.08842774 81551,15.08842774,0.0001931,LEO
53805,STARLINK-4763,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53805U 22111AJ  24055.54066170  .00002314  00000+0  16345-3 0  9994,2 53805  53.2194 349.8665 0001628  81.7812 278.3365 15.08843485 81685,15.08843485,0.0001628,LEO
53806,STARLINK-4768,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53806U 22111AK  24055.51390606  .00003758  00000+0  25406-3 0  9997,2 53806  53.2196 349.6990 0001443 100.8375 259.2780 15.08846870 81689,15.0884687,0.0001443,LEO
53807,BLUEWALKER 3,2022,94.47,-1.0,+,53.24,Active,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 53807U 22111AL  24055.57090934  .00010645  00000+0  44279-3 0  9997,2 53807  53.2399 356.4202 0010369 109.2727 250.9395 15.24283507 80890,15.24283507,0.0010369,LEO
53813,CHINASAT 1E (ZX 1E),2022,1436.12,2500.0,+,0.17,Active,1,GSO,PRC,China,Commercial,Communications,Long March,1 53813U 22112A   24054.74354903 -.00000155  00000+0  00000+0 0  9998,2 53813   0.1681 282.0155 0002629  43.8771 176.2392  1.00270317  5387,1.00270317,0.0002629,GEO
53815,STRIX-1,2022,95.54,150.0,+,97.58,Active,1,LEO,New Zealand,Japan,Commercial,Earth Observation,Electron,1 53815U 22113A   24055.60931458  .00008530  00000+0  57049-3 0  9996,2 53815  97.5751 107.6145 0006783 318.4307  41.6404 15.07180176 79137,15.07180176,0.0006783,LEO
53818,STARLINK-4749,2022,94.96,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53818U 22114A   24055.33436443  .00001830  00000+0  10889-3 0  9991,2 53818  53.2203  25.9479 0001627 102.2091 257.9087 15.16383078 80849,15.16383078,0.0001627,LEO
53819,STARLINK-4738,2022,95.33,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53819U 22114B   24055.23333753  .00001318  00000+0  96736-4 0  9998,2 53819  53.2180  46.1273 0001671  86.9583 273.1601 15.10478320 80441,15.1047832,0.0001671,LEO
53820,STARLINK-4758,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53820U 22114C   24055.25312832  .00000028  00000+0  19834-4 0  9998,2 53820  53.2177  46.2425 0001675  96.3009 263.8174 15.08846431 80441,15.08846431,0.0001675,LEO
53821,STARLINK-4752,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53821U 22114D   24055.53326039  .00000109  00000+0  24922-4 0  9998,2 53821  53.2190 349.5813 0001512  88.1083 272.0082 15.08836275 81264,15.08836275,0.0001512,LEO
53823,STARLINK-4748,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53823U 22114F   24055.22596330 -.00005148  00000+0 -30570-3 0  9994,2 53823  53.2195   1.1301 0001608  92.3767 267.7409 15.08824136 81072,15.08824136,0.0001608,LEO
53824,STARLINK-4757,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53824U 22114G   24055.37455340  .00001330  00000+0  10162-3 0  9998,2 53824  53.2196  45.5815 0001705  93.3676 266.7511 15.08845920 80373,15.0884592,0.0001705,LEO
53825,STARLINK-4751,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53825U 22114H   24055.37824126 -.00000318  00000+0 -18951-5 0  9994,2 53825  53.2196  45.6055 0001628  96.9948 263.1229 15.08840796 80469,15.08840796,0.0001628,LEO
53826,STARLINK-4756,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53826U 22114J   24055.35982000  .00000562  00000+0  53378-4 0  9999,2 53826  53.2181  45.4923 0001500  87.5834 272.5329 15.08841464 80463,15.08841464,0.00015,LEO
53827,STARLINK-4764,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53827U 22114K   24055.37086728  .00001059  00000+0  84637-4 0  9998,2 53827  53.2188  45.5588 0001577 100.5550 259.5620 15.08844120 80465,15.0884412,0.0001577,LEO
